"make" "address" "all" "xd" "our" "over" "remove" "internet" "order" "mail" "receive" "will" "people" "report" "addresses" "free" "business" "email" "you" "credit" "your" "font" "x000" "money" "hp" "hpl" "george" "x650" "lab" "labs" "telnet" "x857" "data" "x415" "x85" "technology" "x1999" "parts" "pm" "direct" "cs" "meeting" "original" "project" "re" "edu" "table" "conference" "x." "x.." "x...1" "x..1" "x..2" "x..3" "crla" "crll" "crrt" "classdigit" "class" "classdigit.1" "X" "V1" "X.1"
.39 .39 0 0 .39 0 0 0 0 .39 0 1.19 0 .39 0 0 0 0 1.19 0 0 0 0 0 2.77 1.98 1.19 1.19 .39 .39 .39 .39 0 .39 1.19 .39 .39 0 0 .39 0 .39 .39 0 .39 0 0 0 .125 .377 .439 0 0 0 2.238 13 141 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 .86 0 0 0 2.58 0 0 0 0 .86 0 2.58 0 0 0 0 0 1.72 0 0 0 0 .86 0 0 0 0 0 .86 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .141 0 0 1.535 8 43 0 "email" "0" 0 0 "0"
0 0 .58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .58 0 0 0 0 0 .58 1.75 1.16 0 .58 0 .58 .58 0 0 0 .58 .58 0 0 0 0 0 0 0 0 0 0 0 0 0 .059 0 0 0 .178 2.506 11 183 0 "email" "0" 0 0 "0"
0 .68 .34 0 0 0 0 .34 0 0 .34 0 0 0 0 1.72 0 0 1.03 0 2.06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .34 0 0 0 0 .34 0 0 0 0 .046 0 0 0 0 3.344 107 194 0 "email" "0" 1 -1 "1"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .58 0 0 0 0 0 0 0 0 0 0 1.46 .29 0 .58 0 0 0 0 0 0 .58 0 0 0 0 0 0 0 0 0 0 0 0 .018 0 0 0 0 251 1488 1506 0 "email" "0" 0 0 "0"
.3 0 .3 0 0 0 0 0 0 0 0 .15 0 0 0 0 0 .15 1.38 0 .61 0 0 0 1.38 .3 .61 .15 .15 .15 .15 .15 .3 .15 .15 .15 .3 0 .15 .15 0 0 .3 0 .61 0 0 0 .131 .183 .052 0 0 0 1.837 13 305 0 "email" "0" 0 0 "0"
0 0 .29 0 .29 0 0 0 .29 0 0 .29 0 1.19 0 0 .29 0 .29 0 .29 0 0 0 0 0 0 .29 0 0 .29 0 0 0 .29 0 .29 0 0 0 0 .89 0 0 0 0 0 0 0 .156 .031 .376 0 .125 3.338 157 611 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 .43 0 0 2.17 0 0 0 0 0 0 .86 0 0 0 0 0 .86 .43 0 1.3 0 0 0 0 0 0 .86 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .248 0 0 0 0 2.119 15 142 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 .55 0 .55 0 0 0 0 0 0 1.11 0 .55 0 0 0 2.77 2.22 1.11 .55 .55 .55 .55 .55 .55 .55 .55 .55 1.66 0 .55 .55 0 0 1.11 0 1.11 0 0 0 0 .603 .086 0 0 0 2.113 13 167 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 1.49 0 0 0 0 0 0 0 0 0 0 0 0 1.49 1.49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.49 0 0 0 0 0 0 0 0 2 8 36 0 "email" "0" 0 0 "0"
0 0 .89 0 .44 .44 0 0 0 0 0 .89 0 .44 0 0 .89 0 0 0 0 0 0 0 1.79 0 0 0 0 0 0 0 0 0 0 .89 0 0 0 0 0 0 0 0 .44 0 0 0 0 .131 0 0 0 0 1.61 13 95 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 .9 0 0 0 0 0 .6 .6 0 .6 0 0 0 0 .3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .173 0 0 .129 0 3.266 31 196 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.666 3 15 0 "email" "0" 0 0 "0"
.35 0 .35 0 0 0 0 0 0 0 0 .35 0 0 0 0 0 0 1.42 0 .71 0 0 0 0 0 .35 0 0 0 0 0 .35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.292 4 84 0 "email" "0" 0 0 "0"
0 0 0 0 1.85 0 0 0 0 0 0 0 0 0 0 0 0 0 1.85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.85 0 0 0 0 0 0 0 0 1 1 19 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.61 0 0 0 0 0 1.61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.61 0 0 0 0 .294 0 0 0 0 1.25 2 15 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 .65 0 0 0 0 0 0 0 0 0 0 .65 0 0 0 0 0 .65 0 .65 0 0 0 .65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .327 .109 0 0 .109 3.857 28 162 0 "email" "0" 0 0 "0"
.36 0 1.47 0 .36 0 0 0 .36 0 .36 3.32 0 0 0 0 0 0 1.1 0 .36 0 0 0 .36 .36 0 0 0 0 0 0 0 0 0 0 1.1 0 0 0 0 1.1 0 0 0 0 0 0 0 .051 0 0 0 0 2.293 45 172 0 "email" "0" 0 0 "0"
0 0 0 0 .83 .41 0 .83 0 0 0 1.67 0 0 0 0 0 0 0 0 0 0 0 0 0 .41 0 0 0 0 0 0 0 0 0 0 .41 0 0 0 0 0 0 0 0 0 0 0 0 .068 0 0 0 0 1.673 5 82 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 16 0 "email" "0" 0 0 "0"
0 0 .87 0 .87 0 0 0 0 .87 0 0 0 0 0 0 0 0 0 0 .87 0 0 0 1.75 .87 2.63 0 0 0 0 0 0 0 0 0 .87 0 0 0 0 0 .87 0 .87 0 0 0 0 .283 .141 0 0 0 1.785 15 75 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16.66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 6 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 1.63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.63 0 0 0 0 0 1.63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .272 .272 0 0 0 4.19 26 88 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 1.58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58 0 0 0 1.58 0 0 0 0 0 0 0 0 0 0 0 0 1.182 0 0 0 0 2.057 13 72 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.22 2.22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.22 0 0 0 0 0 0 0 0 0 1.75 5 21 0 "email" "0" 0 0 "0"
0 0 .28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.4 0 .56 0 0 0 3.37 1.4 .28 .28 .28 .28 .28 .28 0 .28 .28 .28 .56 0 0 .28 0 .28 .56 0 .28 0 0 0 0 .14 .093 0 0 0 2.464 15 207 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 .5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .5 0 .5 0 0 0 .5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .505 .168 0 0 .084 4.068 28 236 0 "email" "0" 0 0 "0"
0 0 1.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.33 0 0 0 0 0 0 2.66 1.33 0 1.33 0 1.33 1.33 0 0 0 1.33 1.33 0 0 0 0 0 0 0 0 0 0 0 0 0 .288 0 .144 0 0 1.857 10 39 0 "email" "0" 0 0 "0"
0 0 0 0 .35 0 0 0 0 .35 0 0 0 0 0 0 0 0 2.1 0 .7 0 0 0 2.8 1.05 1.4 .35 .35 .35 .35 .35 0 .35 .35 .35 .7 0 0 .35 0 0 .7 0 .7 0 0 0 0 .233 .116 0 0 0 1.746 13 145 0 "email" "0" 0 0 "0"
0 2.07 0 0 0 0 0 0 1.55 0 0 .51 0 0 0 0 0 0 1.03 0 0 0 0 0 .51 0 2.59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .07 0 0 .141 .211 25.812 104 413 0 "email" "0" 0 0 "0"
0 1.36 .9 0 0 0 0 0 0 1.81 0 .45 0 0 0 0 0 1.81 0 0 3.18 0 0 0 .45 0 0 0 0 0 0 0 .9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .199 0 0 0 0 3.382 53 159 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.14 0 0 0 0 0 2.29 1.14 0 3.44 0 0 0 0 0 0 2.29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .163 0 0 0 0 3.28 15 82 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.08 0 1.08 0 0 0 0 0 1.08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.263 4 24 0 "email" "0" 0 0 "0"
.1 0 .1 0 .1 .1 0 .4 0 0 .1 .8 0 0 0 0 0 .1 .1 0 0 0 0 0 .1 0 0 .1 0 0 0 0 .1 0 0 0 .3 0 .1 0 0 .4 .2 .2 0 .8 0 0 .015 .136 .015 0 .015 0 1.636 18 527 0 "email" "0" 0 0 "0"
0 0 0 0 .67 0 0 0 0 .67 0 .67 0 0 0 0 0 0 .67 0 0 0 0 0 4.05 4.05 0 2.02 0 0 0 0 0 0 .67 0 .67 0 0 0 0 0 0 0 0 0 0 0 0 .613 0 0 0 0 2.976 24 128 0 "email" "0" 0 0 "0"
.9 0 0 0 0 0 0 0 0 0 0 .9 0 0 0 0 0 0 0 0 0 0 0 0 .9 .9 0 0 0 0 0 0 0 .9 0 0 .9 0 0 0 0 0 0 0 0 0 0 0 0 .15 0 0 0 0 3.225 22 129 0 "email" "0" 0 0 "0"
1.19 0 0 0 0 0 0 0 0 1.19 0 0 0 0 0 0 0 0 1.19 0 0 0 0 0 1.19 1.19 0 2.38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .4 0 0 0 0 3.09 11 68 0 "email" "0" 0 0 "0"
0 0 0 0 .34 0 0 0 0 0 0 .34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .34 0 0 0 3.06 0 0 0 .34 0 0 0 .34 0 0 0 0 0 0 .34 .088 .132 0 0 0 0 1.25 7 85 0 "email" "0" 0 0 "0"
0 0 0 0 0 .32 0 .64 0 0 0 1.6 0 .32 0 0 0 .32 .32 0 0 0 0 0 .32 .32 0 .32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .08 0 0 0 0 4.295 87 262 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 1.85 0 0 0 0 0 0 0 0 1.85 0 3.7 0 0 0 1.85 0 0 3.7 0 0 0 0 1.85 0 1.85 0 0 0 0 0 0 0 0 0 1.85 0 0 0 0 .636 0 .318 0 0 2.695 15 62 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 .76 0 0 0 0 0 0 0 0 0 0 .76 0 0 0 0 0 .76 0 .76 0 0 0 .76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .123 .123 0 0 .123 3.7 28 148 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 6 0 "email" "0" 0 0 "0"
1.11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.22 0 3.33 0 0 0 2.22 1.11 2.22 1.11 1.11 1.11 1.11 1.11 0 1.11 1.11 1.11 1.11 0 1.11 1.11 0 0 1.11 3.33 1.11 0 0 0 0 .353 0 .176 0 0 2.1 12 63 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.14 3.57 3.57 3.57 3.57 3.57 3.57 3.57 0 3.57 3.57 3.57 0 0 0 3.57 0 0 0 0 0 0 0 0 0 .956 0 0 0 0 3.6 11 36 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.44 0 4.44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.22 0 0 0 0 0 0 .383 0 0 1.333 3 8 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 5 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .66 0 .33 0 0 0 5.66 2.66 2 .66 .66 .66 .66 .66 0 .66 .66 .66 .66 0 .33 .66 0 0 .66 0 .66 0 0 0 .101 .254 .101 .05 .05 0 2.725 15 248 0 "email" "0" 0 0 "0"
.2 0 .2 0 .2 0 0 0 0 0 0 1 .2 0 0 0 0 .2 .4 0 0 0 0 0 2.61 1.2 0 .4 0 0 0 0 .8 0 .4 0 .8 0 0 0 0 0 0 0 0 .2 0 0 .061 .462 .061 0 0 0 2.61 24 308 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08 0 4.16 0 0 0 0 0 2.08 0 2.08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08 0 0 0 0 0 0 0 0 1.181 3 13 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 1.31 0 0 0 0 0 0 1.31 0 0 0 0 0 2.63 2.63 2.63 1.31 1.31 1.31 1.31 1.31 0 1.31 1.31 1.31 1.31 0 1.31 1.31 0 0 1.31 0 2.63 0 0 0 0 .407 .203 0 0 0 2.151 12 71 0 "email" "0" 0 0 "0"
0 1.32 0 0 0 0 0 0 .66 .66 0 .22 0 0 0 0 0 .88 .66 0 .88 0 0 0 1.76 0 1.54 0 0 .44 0 0 .44 0 0 0 0 0 .44 0 0 0 0 0 0 0 0 0 0 .023 0 .023 .047 .094 8.76 161 876 0 "email" "0" 0 0 "0"
0 2.07 0 0 0 0 0 0 1.55 0 0 .51 0 0 0 0 0 0 1.03 0 0 0 0 0 .51 0 2.59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .07 0 0 .141 .211 25.812 104 413 0 "email" "0" 0 0 "0"
.34 0 0 0 0 0 0 0 .34 .68 0 1.02 0 0 0 0 0 0 1.36 0 .68 0 0 0 2.38 1.7 .68 1.7 .68 .34 .34 .34 0 .34 .34 .34 .68 0 .68 .34 0 0 .68 0 .34 0 0 0 .052 .42 .052 0 0 .052 2.604 13 250 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 .47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .47 0 .47 0 0 0 .47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .074 .297 0 0 .074 4.308 28 293 0 "email" "0" 0 0 "0"
0 0 0 0 4.54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.54 0 4.54 0 0 0 0 0 0 0 0 0 0 2 5 16 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 1.428 3 10 0 "email" "0" 0 0 "0"
0 1.86 0 0 0 0 0 0 0 .93 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.8 1.86 1.86 .93 .93 .93 .93 .93 0 .93 .93 .93 .93 0 .93 .93 0 .93 .93 0 .93 0 0 0 0 .457 .152 0 0 0 2.097 13 86 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .47 0 .47 0 0 0 .47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .074 .298 0 0 .074 4.268 28 286 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .74 0 0 1.625 6 13 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.27 0 0 0 0 0 2.27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.052 2 20 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.2 4 11 0 "email" "0" 0 0 "0"
.66 0 0 0 0 0 0 0 .66 .66 0 2 0 0 0 0 0 0 2 0 1.33 0 0 0 .66 .66 0 1.33 0 0 0 0 0 0 0 0 0 0 .66 0 0 0 0 0 0 0 0 0 0 .35 0 0 0 0 2.529 11 86 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 1.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.04 1.02 2.04 2.04 0 0 0 0 0 0 0 0 1.02 0 0 0 0 0 1.02 0 2.04 0 0 0 0 .323 0 0 0 0 2.682 13 110 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .68 0 .34 0 0 0 5.86 2.75 1.37 .68 .68 .68 .68 .68 0 .68 .68 .68 .68 0 .34 .68 0 0 .68 0 .68 0 0 0 .11 .276 .11 .055 .055 0 2.87 15 244 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.92 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.92 0 0 0 0 0 0 3.84 0 0 0 0 0 0 0 0 0 .26 0 0 2.2 10 44 0 "email" "0" 0 0 "0"
0 0 3.84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.727 5 19 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.38 0 0 0 2.38 0 0 4.76 0 0 0 0 2.38 0 2.38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .749 0 .374 0 0 2.85 15 57 0 "email" "0" 0 0 "0"
2.77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.38 0 0 0 1.38 0 0 0 0 0 0 .213 0 0 1.75 6 49 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.733 9 26 0 "email" "0" 1 -1 "1"
0 0 0 0 0 0 0 0 0 0 0 .86 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .86 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.592 8 43 0 "email" "0" 0 0 "0"
0 0 .17 0 .17 0 0 .17 .08 0 .08 .25 0 0 0 .08 0 0 .94 0 .6 0 .25 0 1.89 .43 0 .08 0 .25 .34 0 0 0 .25 0 .17 0 0 0 0 0 0 0 0 0 0 .08 0 .127 0 .051 .038 0 1.838 24 605 0 "email" "0" 0 0 "0"
1.05 0 0 0 1.05 0 0 0 0 0 0 2.1 0 0 0 0 0 0 4.21 0 2.1 0 0 0 1.05 1.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.05 0 0 0 0 0 0 0 .171 0 0 0 0 2.541 12 61 0 "email" "0" 0 0 "0"
0 0 0 0 .59 0 0 0 0 0 0 .59 0 0 0 0 0 0 0 0 0 0 0 0 1.79 1.49 0 .59 0 .89 0 0 0 0 .29 0 0 0 0 0 0 0 0 .29 0 0 0 0 0 .141 0 0 0 0 1.87 24 174 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 .27 0 0 .82 .27 0 0 0 1.64 0 1.36 0 .54 0 0 0 .27 0 0 0 0 0 0 0 0 0 0 .54 .27 0 0 0 0 0 0 0 0 0 0 0 0 .09 0 .045 0 0 1.465 8 85 0 "email" "0" 0 0 "0"
0 0 0 0 0 .8 0 0 0 0 0 1.61 0 0 0 0 0 0 .8 0 .8 0 0 0 .8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .417 0 .139 0 0 1.411 5 24 0 "email" "0" 0 0 "0"
0 0 0 0 1.69 0 0 0 0 0 0 1.69 0 0 0 0 0 0 1.69 0 1.69 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.69 0 0 0 0 0 0 .552 0 0 1.461 4 19 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 1.6 0 0 0 0 0 0 0 0 0 0 0 0 9.62 0 .53 0 0 0 0 0 2.13 0 0 0 1.06 0 1.6 0 0 .53 1.06 0 1.06 0 0 0 .425 0 .17 0 0 0 2.567 15 172 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .93 0 .46 0 0 0 4.2 2.8 1.4 .46 .46 .46 .46 .46 0 .46 .46 .46 .46 0 0 .46 0 0 .46 0 .46 0 0 0 .151 .227 .075 .075 .075 0 2.482 12 139 0 "email" "0" 0 0 "0"
.35 0 0 0 1.41 0 0 0 0 0 0 1.76 0 0 0 0 .35 0 0 0 0 0 0 0 1.06 1.06 0 .7 0 0 .35 0 0 0 .7 0 1.06 0 .7 0 0 0 0 1.41 0 0 0 .35 0 .104 0 0 0 0 2.108 24 213 0 "email" "0" 0 0 "0"
0 0 0 0 0 2.94 0 0 0 0 0 0 0 0 0 0 0 0 2.94 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 5 0 "email" "0" 0 0 "0"
.68 0 0 0 0 0 0 0 0 0 0 .68 0 0 0 .68 0 0 5.47 0 0 0 0 0 .68 0 .68 0 0 0 0 0 0 0 0 .68 0 0 0 0 0 0 0 0 .68 0 0 0 0 .138 0 0 0 0 1.1 3 22 0 "email" "0" 0 0 "0"
0 0 0 0 .59 0 0 0 0 1.18 0 .59 0 0 0 0 0 0 1.77 0 0 0 0 0 .59 .59 0 1.18 0 0 0 0 .59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .215 0 .107 0 0 2.741 11 85 0 "email" "0" 0 0 "0"
0 .55 0 0 0 0 0 0 0 0 0 1.67 0 0 0 0 0 0 2.79 0 1.67 0 0 0 0 0 0 0 0 0 0 0 .55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .083 0 0 0 0 1.392 4 39 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.098 0 0 0 2.375 5 19 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 1.81 0 0 0 0 0 0 0 0 0 7.27 0 1.81 0 0 0 0 0 1.81 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .316 0 0 0 0 1.125 2 9 0 "email" "0" 0 0 "0"
0 0 .16 0 .83 0 .16 0 .16 0 0 .66 0 .66 0 0 .16 0 0 0 .16 0 0 0 3 .83 .33 .5 .16 .16 .5 .16 0 .16 .5 .16 .5 0 .16 .16 0 .66 .33 .16 0 0 0 0 0 .162 .04 .02 0 .02 2.604 28 758 0 "email" "0" 0 0 "0"
.33 .33 .99 0 0 .66 0 0 0 0 0 .33 0 0 0 0 0 0 2.65 0 .33 0 0 0 1.99 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .33 0 0 0 .33 0 0 0 0 0 0 .051 0 0 1.786 28 134 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 .08 0 0 0 .08 0 0 0 0 .08 0 0 0 0 0 0 0 .08 .08 .08 0 0 0 0 0 0 0 0 .42 0 0 0 0 .08 0 0 0 0 0 0 .34 .081 .451 0 0 0 0 1.833 18 935 0 "email" "0" 0 0 "0"
0 0 .2 0 .6 .2 0 0 .1 0 0 .5 0 0 0 0 .1 0 .2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .1 0 0 0 0 0 0 0 0 0 0 0 0 .049 0 0 0 0 1.133 10 263 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.7 0 .85 0 0 0 .85 0 0 0 0 0 0 0 .85 0 0 0 0 0 0 0 0 .85 0 .85 0 0 0 0 0 0 .138 0 0 0 1.228 4 43 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16.66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.25 2 5 0 "email" "0" 0 0 "0"
0 0 .23 0 .92 0 0 0 .23 0 0 .92 0 .92 0 0 .23 0 0 0 .23 0 0 0 .23 0 0 .23 0 0 .23 0 0 0 .23 0 .23 0 0 0 0 .92 0 0 0 0 0 0 0 .13 .026 .026 0 .026 2.222 23 480 0 "email" "0" 0 0 "0"
0 0 .33 0 .08 0 0 .16 0 0 0 1 .08 0 0 0 .25 0 .16 0 0 0 0 0 2.68 0 0 0 0 0 0 0 .08 0 0 .08 .08 0 0 0 0 .25 0 0 .16 0 0 0 .134 .089 0 0 0 0 2.432 24 557 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 .54 0 0 0 0 0 0 0 0 1.62 0 0 0 0 0 1.62 1.08 1.08 1.62 .54 .54 .54 .54 0 .54 .54 .54 .54 0 0 .54 0 0 .54 0 .54 0 0 0 0 .559 0 0 0 0 3.039 13 155 0 "email" "0" 0 0 "0"
